id,postal_code,region,province,province_code,city_type,latitude,longitude,country,admin_name2,admin_code2,admin_name3,admin_code3,accuracy
39332,22714,'Brandy Station',Virginia,VA,D,38.511,-77.9037,US,Culpeper,047,,,
39333,22718,Elkwood,Virginia,VA,D,38.4652,-77.817,US,Culpeper,047,,,
39334,22724,Jeffersonton,Virginia,VA,D,38.6256,-77.9069,US,Culpeper,047,,,
39335,22726,Lignum,Virginia,VA,D,38.3956,-77.83,US,Culpeper,047,,,
39336,22729,Mitchells,Virginia,VA,D,38.3744,-78.0105,US,Culpeper,047,,,
39337,22733,Rapidan,Virginia,VA,D,38.3392,-78.0476,US,Culpeper,047,,,
39338,22735,Reva,Virginia,VA,D,38.4604,-78.1572,US,Culpeper,047,,,
39339,22736,Richardsville,Virginia,VA,D,38.3924,-77.7195,US,Culpeper,047,,,
39340,22737,Rixeyville,Virginia,VA,D,38.5852,-78.0282,US,Culpeper,047,,,
39341,22741,Stevensburg,Virginia,VA,D,38.4441,-77.8842,US,Culpeper,047,,,
39342,23027,Cartersville,Virginia,VA,D,37.6479,-78.1389,US,Cumberland,049,,,
39343,23037,Cologne,Virginia,VA,D,37.5559,-76.6834,US,'Cumberland County',049,,,
39344,23040,Cumberland,Virginia,VA,D,37.5019,-78.2581,US,Cumberland,049,,,
39345,24217,Bee,Virginia,VA,D,37.1014,-82.1856,US,Dickenson,051,,,
39346,24220,Birchleaf,Virginia,VA,D,37.1394,-82.2433,US,Dickenson,051,,,
39347,24226,Clinchco,Virginia,VA,D,37.1406,-82.3425,US,Dickenson,051,,,
39348,24228,Clintwood,Virginia,VA,D,37.1592,-82.4453,US,Dickenson,051,,,
39349,24256,Haysi,Virginia,VA,D,37.2206,-82.2853,US,Dickenson,051,,,
39350,24269,'Mc Clure',Virginia,VA,D,37.0814,-82.3806,US,Dickenson,051,,,
39351,24272,Nora,Virginia,VA,D,37.0182,-82.35,US,Dickenson,051,,,
39352,24289,Trammel,Virginia,VA,D,37.1309,-82.3449,US,Dickenson,051,,,
39353,24607,Breaks,Virginia,VA,D,37.1309,-82.3449,US,Dickenson,051,,,
39354,23822,Ammon,Virginia,VA,D,37.0724,-77.6475,US,Dinwiddie,053,,,
39355,23830,Carson,Virginia,VA,D,37.0393,-77.4351,US,Dinwiddie,053,,,
39356,23833,'Church Road',Virginia,VA,D,37.195,-77.6646,US,Dinwiddie,053,,,
39357,23840,Dewitt,Virginia,VA,D,37.0535,-77.6426,US,Dinwiddie,053,,,
39358,23841,Dinwiddie,Virginia,VA,D,37.0833,-77.5585,US,Dinwiddie,053,,,
39359,23850,Ford,Virginia,VA,D,37.1349,-77.7364,US,Dinwiddie,053,,,
39360,23872,'Mc Kenney',Virginia,VA,D,36.9986,-77.7396,US,Dinwiddie,053,,,
39361,23885,Sutherland,Virginia,VA,D,37.1901,-77.5655,US,Dinwiddie,053,,,
39362,23894,Wilsons,Virginia,VA,D,37.1157,-77.8352,US,Dinwiddie,053,,,
39363,22436,Caret,Virginia,VA,D,38.0247,-77.0371,US,Essex,057,,,
39364,22437,'Center Cross',Virginia,VA,D,37.7929,-76.7548,US,Essex,057,,,
39365,22438,Champlain,Virginia,VA,D,38.0214,-76.9719,US,Essex,057,,,
39366,22439,Chance,Virginia,VA,D,38.0841,-77.0211,US,'Essex County',057,,,
39367,22454,Dunnsville,Virginia,VA,D,37.8527,-76.8475,US,Essex,057,,,
39368,22476,Hustle,Virginia,VA,D,38.0329,-77.0633,US,Essex,057,,,
39369,22504,Laneview,Virginia,VA,D,37.7681,-76.7117,US,Essex,057,,,
39370,22509,Loretto,Virginia,VA,D,38.0789,-77.0485,US,Essex,057,,,
39371,22559,Supply,Virginia,VA,D,38.0825,-77.1097,US,'Essex County',057,,,
39372,22560,Tappahannock,Virginia,VA,D,37.9146,-76.9125,US,Essex,057,,,
39373,23115,'Millers Tavern',Virginia,VA,D,37.8364,-76.9138,US,Essex,057,,,
39374,20120,Centreville,Virginia,VA,D,38.8448,-77.467,US,Fairfax,059,,,
39375,20121,Centreville,Virginia,VA,D,38.8195,-77.4558,US,Fairfax,059,,,
39376,20122,Centreville,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39377,20124,Clifton,Virginia,VA,D,38.7818,-77.3818,US,Fairfax,059,,,
39378,20151,Chantilly,Virginia,VA,D,38.8867,-77.4457,US,Fairfax,059,,,
39379,20153,Chantilly,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39380,20170,Herndon,Virginia,VA,D,38.9839,-77.3675,US,Fairfax,059,,,
39381,20171,Herndon,Virginia,VA,D,38.9252,-77.3928,US,Fairfax,059,,,
39382,20172,Herndon,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39383,20190,Reston,Virginia,VA,D,38.9615,-77.3418,US,Fairfax,059,,,
39384,20191,Reston,Virginia,VA,D,38.9318,-77.3527,US,Fairfax,059,,,
39385,20192,Herndon,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39386,20193,Reston,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39387,20194,Reston,Virginia,VA,D,38.9807,-77.3419,US,Fairfax,059,,,
39388,20195,Reston,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39389,20196,Reston,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39390,22003,Annandale,Virginia,VA,D,38.8307,-77.2142,US,Fairfax,059,,,
39391,22009,Burke,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39392,22015,Burke,Virginia,VA,D,38.7894,-77.2818,US,Fairfax,059,,,
39393,22016,Calverton,Virginia,VA,D,38.6319,-77.6707,US,'Fairfax County',059,,,
39394,22020,Centreville,Virginia,VA,D,38.8406,-77.448,US,'Fairfax County',059,,,
39395,22021,Chantilly,Virginia,VA,D,38.8858,-77.4311,US,'Fairfax County',059,,,
39396,22022,Chantilly,Virginia,VA,D,38.8941,-77.4312,US,'Fairfax County',059,,,
39397,22027,'Dunn Loring',Virginia,VA,D,38.8954,-77.2214,US,Fairfax,059,,,
39398,22032,Fairfax,Virginia,VA,D,38.8177,-77.2925,US,Fairfax,059,,,
39399,22033,Fairfax,Virginia,VA,D,38.8776,-77.3885,US,Fairfax,059,,,
39400,22034,Fairfax,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39401,22035,Fairfax,Virginia,VA,D,38.8557,-77.3616,US,Fairfax,059,,,
39402,22036,Fairfax,Virginia,VA,D,38.7351,-77.0796,US,Fairfax,059,,,
39403,22037,Fairfax,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39404,22039,'Fairfax Station',Virginia,VA,D,38.7602,-77.3064,US,Fairfax,059,,,
39405,22041,'Falls Church',Virginia,VA,D,38.8502,-77.1448,US,Fairfax,059,,,
39406,22042,'Falls Church',Virginia,VA,D,38.8635,-77.1939,US,Fairfax,059,,,
39407,22043,'Falls Church',Virginia,VA,D,38.8994,-77.1895,US,Fairfax,059,,,
39408,22044,'Falls Church',Virginia,VA,D,38.8589,-77.1548,US,Fairfax,059,,,
39409,22047,'Falls Church',Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39410,22060,'Fort Belvoir',Virginia,VA,D,38.6947,-77.1433,US,Fairfax,059,,,
39411,22066,'Great Falls',Virginia,VA,D,39.0039,-77.3083,US,Fairfax,059,,,
39412,22067,Greenway,Virginia,VA,D,38.9645,-77.2331,US,Fairfax,059,,,
39413,22070,Herndon,Virginia,VA,D,38.9776,-77.386,US,'Fairfax County',059,,,
39414,22071,Herndon,Virginia,VA,D,38.9201,-77.3951,US,'Fairfax County',059,,,
39415,22079,Lorton,Virginia,VA,D,38.6929,-77.204,US,Fairfax,059,,,
39416,22081,Merrifield,Virginia,VA,D,38.8739,-77.2345,US,Fairfax,059,,,
39417,22082,Merrifield,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39418,22090,Reston,Virginia,VA,D,38.9624,-77.3392,US,'Fairfax County',059,,,
39419,22091,Reston,Virginia,VA,D,38.9357,-77.3508,US,'Fairfax County',059,,,
39420,22092,Herndon,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39421,22094,Reston,Virginia,VA,D,38.9758,-77.3504,US,'Fairfax County',059,,,
39422,22095,Herndon,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39423,22096,Reston,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39424,22101,'Mc Lean',Virginia,VA,D,38.9326,-77.1706,US,Fairfax,059,,,
39425,22102,'Mc Lean',Virginia,VA,D,38.953,-77.2295,US,Fairfax,059,,,
39426,22103,'West Mclean',Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39427,22106,'Mc Lean',Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39428,22107,McLean,Virginia,VA,D,38.9362,-77.1882,US,'Fairfax County',059,,,
39429,22108,McLean,Virginia,VA,D,38.9362,-77.1882,US,'Fairfax County',059,,,
39430,22109,'Mc Lean',Virginia,VA,D,38.9202,-77.229,US,Fairfax,059,,,
39431,22116,Merrifield,Virginia,VA,D,38.8715,-77.2344,US,Fairfax,059,,,
39432,22118,Merrifield,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39433,22119,Merrifield,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39434,22120,Merrifield,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39435,22121,'Mount Vernon',Virginia,VA,D,38.8309,-77.4323,US,Fairfax,059,,,
39436,22122,Newington,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39437,22124,Oakton,Virginia,VA,D,38.8852,-77.3233,US,Fairfax,059,,,
39438,22150,Springfield,Virginia,VA,D,38.7797,-77.1866,US,Fairfax,059,,,
39439,22151,Springfield,Virginia,VA,D,38.8029,-77.2116,US,Fairfax,059,,,
39440,22152,Springfield,Virginia,VA,D,38.7757,-77.2337,US,Fairfax,059,,,
39441,22153,Springfield,Virginia,VA,D,38.7449,-77.237,US,Fairfax,059,,,
39442,22156,Springfield,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39443,22158,Springfield,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39444,22159,Springfield,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39445,22160,Springfield,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39446,22161,Springfield,Virginia,VA,D,38.8075,-77.2194,US,Fairfax,059,,,
39447,22180,Vienna,Virginia,VA,D,38.8935,-77.2532,US,Fairfax,059,,,
39448,22181,Vienna,Virginia,VA,D,38.8977,-77.288,US,Fairfax,059,,,
39449,22182,Vienna,Virginia,VA,D,38.928,-77.2649,US,Fairfax,059,,,
39450,22183,Vienna,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39451,22184,Vienna,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39452,22185,Vienna,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39453,22199,Lorton,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39454,22303,Alexandria,Virginia,VA,D,38.7912,-77.0814,US,Fairfax,059,,,
39455,22306,Alexandria,Virginia,VA,D,38.7589,-77.0873,US,Fairfax,059,,,
39456,22307,Alexandria,Virginia,VA,D,38.7714,-77.0657,US,Fairfax,059,,,
39457,22308,Alexandria,Virginia,VA,D,38.7316,-77.0604,US,Fairfax,059,,,
39458,22309,Alexandria,Virginia,VA,D,38.7192,-77.1073,US,Fairfax,059,,,
39459,22310,Alexandria,Virginia,VA,D,38.7794,-77.1194,US,Fairfax,059,,,
39460,22312,Alexandria,Virginia,VA,D,38.8191,-77.1484,US,Fairfax,059,,,
39461,22315,Alexandria,Virginia,VA,D,38.7596,-77.1485,US,Fairfax,059,,,
39462,22321,Alexandria,Virginia,VA,D,38.8318,-77.2888,US,Fairfax,059,,,
39463,20115,Marshall,Virginia,VA,D,38.8405,-77.8911,US,Fauquier,061,,,
39464,20116,Marshall,Virginia,VA,D,38.8537,-77.8601,US,Fauquier,061,,,
39465,20119,Catlett,Virginia,VA,D,38.637,-77.6383,US,Fauquier,061,,,
39466,20128,Orlean,Virginia,VA,D,38.7416,-77.9774,US,Fauquier,061,,,
39467,20130,Paris,Virginia,VA,D,39.0048,-77.9546,US,Fauquier,061,,,
39468,20137,'Broad Run',Virginia,VA,D,38.8195,-77.7368,US,Fauquier,061,,,
39469,20138,Calverton,Virginia,VA,D,38.6338,-77.6869,US,Fauquier,061,,,
39470,20139,Casanova,Virginia,VA,D,38.6543,-77.7025,US,Fauquier,061,,,
39471,20140,Rectortown,Virginia,VA,D,38.9163,-77.8648,US,Fauquier,061,,,
39472,20144,Delaplane,Virginia,VA,D,38.9113,-77.9674,US,Fauquier,061,,,
39473,20184,Upperville,Virginia,VA,D,38.9627,-77.8847,US,Fauquier,061,,,
39474,20185,Upperville,Virginia,VA,D,38.993,-77.8799,US,Fauquier,061,,,
39475,20186,Warrenton,Virginia,VA,D,38.6898,-77.8361,US,Fauquier,061,,,
39476,20187,Warrenton,Virginia,VA,D,38.7153,-77.7417,US,Fauquier,061,,,
39477,20188,Warrenton,Virginia,VA,D,38.7656,-77.8203,US,Fauquier,061,,,
39478,20198,'The Plains',Virginia,VA,D,38.8707,-77.7608,US,Fauquier,061,,,
39479,22014,'Broad Run',Virginia,VA,D,38.8292,-77.6864,US,'Fauquier County',061,,,
39480,22017,Casanova,Virginia,VA,D,38.6575,-77.7171,US,'Fauquier County',061,,,
39481,22019,Catlett,Virginia,VA,D,38.6352,-77.6506,US,'Fauquier County',061,,,
39482,22115,Marshall,Virginia,VA,D,38.8288,-77.891,US,'Fauquier County',061,,,
39483,22128,Orlean,Virginia,VA,D,38.7497,-77.9621,US,'Fauquier County',061,,,
39484,22130,Paris,Virginia,VA,D,38.9964,-77.9256,US,'Fauquier County',061,,,
39485,22140,Rectortown,Virginia,VA,D,38.9211,-77.8615,US,'Fauquier County',061,,,
39486,22176,Upperville,Virginia,VA,D,39.0065,-77.8531,US,'Fauquier County',061,,,
39487,22186,Warrenton,Virginia,VA,D,38.7259,-77.7689,US,'Fauquier County',061,,,
39488,22639,Hume,Virginia,VA,D,38.8273,-77.9949,US,Fauquier,061,,,
39489,22643,Markham,Virginia,VA,D,38.8955,-78.0044,US,Fauquier,061,,,
39490,22712,Bealeton,Virginia,VA,D,38.5453,-77.7561,US,Fauquier,061,,,
39491,22720,Goldvein,Virginia,VA,D,38.4725,-77.6423,US,Fauquier,061,,,
39492,22728,Midland,Virginia,VA,D,38.5671,-77.7127,US,Fauquier,061,,,
39493,22734,Remington,Virginia,VA,D,38.5309,-77.8037,US,Fauquier,061,,,
39494,22739,Somerville,Virginia,VA,D,38.5059,-77.5956,US,Fauquier,061,,,
39495,22742,Sumerduck,Virginia,VA,D,38.4674,-77.7044,US,Fauquier,061,,,
39496,24072,Check,Virginia,VA,D,37.0446,-80.228,US,Floyd,063,,,
39497,24079,'Copper Hill',Virginia,VA,D,37.0556,-80.1525,US,Floyd,063,,,
39498,24091,Floyd,Virginia,VA,D,36.8957,-80.3275,US,Floyd,063,,,
39499,24105,'Indian Valley',Virginia,VA,D,36.899,-80.5757,US,Floyd,063,,,
39500,24380,Willis,Virginia,VA,D,36.8749,-80.4909,US,Floyd,063,,,
39501,22963,Palmyra,Virginia,VA,D,37.8931,-78.3386,US,Fluvanna,065,,,
39502,22974,Troy,Virginia,VA,D,37.9636,-78.2535,US,Fluvanna,065,,,
39503,23022,'Bremo Bluff',Virginia,VA,D,37.7453,-78.2672,US,Fluvanna,065,,,
39504,23055,'Fork Union',Virginia,VA,D,37.7715,-78.2355,US,Fluvanna,065,,,
39505,23084,'Kents Store',Virginia,VA,D,37.8942,-78.1208,US,Fluvanna,065,,,
39506,24065,'Boones Mill',Virginia,VA,D,37.1331,-79.9556,US,Franklin,067,,,
39507,24067,Callaway,Virginia,VA,D,37.0285,-80.0496,US,Franklin,067,,,
39508,24088,Ferrum,Virginia,VA,D,36.9168,-80.0349,US,Franklin,067,,,
39509,24092,'Glade Hill',Virginia,VA,D,36.9859,-79.773,US,Franklin,067,,,
39510,24102,Henry,Virginia,VA,D,36.8393,-79.9904,US,Franklin,067,,,
39511,24137,Penhook,Virginia,VA,D,36.9201,-79.6645,US,Franklin,067,,,
39512,24146,Redwood,Virginia,VA,D,37.0069,-79.9139,US,Franklin,067,,,
39513,24151,'Rocky Mount',Virginia,VA,D,36.9891,-79.884,US,Franklin,067,,,
39514,24176,'Union Hall',Virginia,VA,D,37.0131,-79.6864,US,Franklin,067,,,
39515,24184,Wirtz,Virginia,VA,D,37.0818,-79.7573,US,Franklin,067,,,
39516,22141,'Round Hill',Virginia,VA,D,39.1124,-77.785,US,'Frederick County',069,,,
39517,22602,Winchester,Virginia,VA,D,39.1501,-78.269,US,Frederick,069,,,
39518,22603,Winchester,Virginia,VA,D,39.264,-78.1989,US,Frederick,069,,,
39519,22622,Brucetown,Virginia,VA,D,39.2543,-78.0664,US,Frederick,069,,,
39520,22624,'Clear Brook',Virginia,VA,D,39.2655,-78.0988,US,Frederick,069,,,
39521,22625,'Cross Junction',Virginia,VA,D,39.3744,-78.3081,US,Frederick,069,,,
39522,22637,Gore,Virginia,VA,D,39.2887,-78.3417,US,Frederick,069,,,
39523,22638,Winchester,Virginia,VA,D,39.2369,-78.2885,US,Frederick,069,,,
39524,22645,Middletown,Virginia,VA,D,39.0367,-78.2815,US,Frederick,069,,,
39525,22654,'Star Tannery',Virginia,VA,D,39.0908,-78.4343,US,Frederick,069,,,
39526,22655,'Stephens City',Virginia,VA,D,39.0834,-78.1907,US,Frederick,069,,,
39527,22656,Stephenson,Virginia,VA,D,39.1973,-78.0941,US,Frederick,069,,,
39528,24086,Eggleston,Virginia,VA,D,37.2743,-80.6343,US,Giles,071,,,
39529,24093,'Glen Lyn',Virginia,VA,D,37.3669,-80.8634,US,Giles,071,,,
39530,24094,Goldbond,Virginia,VA,D,37.3853,-80.5906,US,Giles,071,,,
39531,24124,Narrows,Virginia,VA,D,37.3198,-80.8548,US,Giles,071,,,
39532,24128,Newport,Virginia,VA,D,37.3069,-80.5099,US,Giles,071,,,
39533,24134,Pearisburg,Virginia,VA,D,37.3041,-80.7267,US,Giles,071,,,
39534,24136,Pembroke,Virginia,VA,D,37.3312,-80.5975,US,Giles,071,,,
39535,24147,'Rich Creek',Virginia,VA,D,37.385,-80.8227,US,Giles,071,,,
39536,24150,Ripplemead,Virginia,VA,D,37.3665,-80.6717,US,Giles,071,,,
39537,24167,Staffordsville,Virginia,VA,D,37.2491,-80.7344,US,Giles,071,,,
39538,23001,Achilles,Virginia,VA,D,37.2882,-76.426,US,Gloucester,073,,,
39539,23003,Ark,Virginia,VA,D,37.4323,-76.6016,US,Gloucester,073,,,
39540,23017,Bellamy,Virginia,VA,D,37.4182,-76.5084,US,Gloucester,073,,,
39541,23018,Bena,Virginia,VA,D,37.4182,-76.5084,US,Gloucester,073,,,
39542,23050,Dutton,Virginia,VA,D,37.5001,-76.454,US,Gloucester,073,,,
39543,23061,Gloucester,Virginia,VA,D,37.4126,-76.5464,US,Gloucester,073,,,
39544,23062,'Gloucester Point',Virginia,VA,D,37.2585,-76.4959,US,Gloucester,073,,,
39545,23072,Hayes,Virginia,VA,D,37.2916,-76.4905,US,Gloucester,073,,,
39547,23122,Naxera,Virginia,VA,D,37.3404,-76.4473,US,'Gloucester County',073,,,
39548,23131,Ordinary,Virginia,VA,D,37.3122,-76.5188,US,Gloucester,073,,,
39549,23154,Schley,Virginia,VA,D,37.4182,-76.5084,US,Gloucester,073,,,
39550,23155,Severn,Virginia,VA,D,37.4182,-76.5084,US,Gloucester,073,,,
39551,23178,'Ware Neck',Virginia,VA,D,37.4004,-76.4529,US,Gloucester,073,,,
39552,23183,'White Marsh',Virginia,VA,D,37.3632,-76.5325,US,Gloucester,073,,,
39553,23184,Wicomico,Virginia,VA,D,37.3221,-76.5318,US,Gloucester,073,,,
39554,23190,Woods Cross Roads,Virginia,VA,D,37.482,-76.6362,US,Gloucester,073,,,
39555,23191,Zanoni,Virginia,VA,D,37.4182,-76.5084,US,Gloucester,073,,,
39556,23014,Beaumont,Virginia,VA,D,37.7338,-77.8881,US,Goochland,075,,,
39557,23038,Columbia,Virginia,VA,D,37.7147,-78.1794,US,Goochland,075,,,
39558,23039,Crozier,Virginia,VA,D,37.6718,-77.794,US,Goochland,075,,,
39559,23054,Fife,Virginia,VA,D,37.7338,-77.8881,US,Goochland,075,,,
39560,23063,Goochland,Virginia,VA,D,37.7688,-78.0112,US,Goochland,075,,,
39561,23065,'Gum Spring',Virginia,VA,D,37.7982,-77.9375,US,Goochland,075,,,
39562,23067,Hadensville,Virginia,VA,D,37.8252,-77.9899,US,Goochland,075,,,
39563,23102,Maidens,Virginia,VA,D,37.7126,-77.8315,US,Goochland,075,,,
39564,23103,'Manakin Sabot',Virginia,VA,D,37.638,-77.7077,US,Goochland,075,,,
39565,23129,Oilville,Virginia,VA,D,37.7011,-77.7906,US,Goochland,075,,,
39566,23153,'Sandy Hook',Virginia,VA,D,37.7799,-77.9405,US,Goochland,075,,,
39567,23160,'State Farm',Virginia,VA,D,37.7338,-77.8881,US,Goochland,075,,,
39568,23238,Richmond,Virginia,VA,D,37.5974,-77.6463,US,Goochland,075,,,
39569,24292,Whitetop,Virginia,VA,D,36.6106,-81.5839,US,Grayson,077,,,
39570,24326,'Elk Creek',Virginia,VA,D,36.7306,-81.1915,US,Grayson,077,,,
39571,24330,Fries,Virginia,VA,D,36.7247,-81.0042,US,Grayson,077,,,
39572,24348,Independence,Virginia,VA,D,36.6294,-81.1582,US,Grayson,077,,,
39573,24363,Mouth Of Wilson,Virginia,VA,D,36.6104,-81.3955,US,Grayson,077,,,
39574,24378,'Trout Dale',Virginia,VA,D,36.6855,-81.435,US,Grayson,077,,,
39575,24379,Volney,Virginia,VA,D,36.6828,-81.2578,US,Grayson,077,,,
39576,22935,Dyke,Virginia,VA,D,38.2705,-78.5578,US,Greene,079,,,
39577,22965,Quinque,Virginia,VA,D,38.3301,-78.475,US,Greene,079,,,
39578,22968,Ruckersville,Virginia,VA,D,38.2586,-78.4074,US,Greene,079,,,
39579,22973,Stanardsville,Virginia,VA,D,38.3121,-78.482,US,Greene,079,,,
39580,23870,Jarratt,Virginia,VA,D,36.7215,-77.532,US,Greensville,081,,,
39581,23879,Skippers,Virginia,VA,D,36.5958,-77.5921,US,Greensville,081,,,
39582,24520,Alton,Virginia,VA,D,36.5894,-79.0202,US,Halifax,083,,,
39583,24534,Clover,Virginia,VA,D,36.8637,-78.7862,US,Halifax,083,,,
39584,24535,'Cluster Springs',Virginia,VA,D,36.6113,-78.9455,US,Halifax,083,,,
39585,24539,'Crystal Hill',Virginia,VA,D,36.8513,-78.9179,US,Halifax,083,,,
39586,24558,Halifax,Virginia,VA,D,36.7626,-78.9415,US,Halifax,083,,,
39587,24577,Nathalie,Virginia,VA,D,36.9356,-78.972,US,Halifax,083,,,
39588,24585,'Republican Grove',Virginia,VA,D,36.8015,-78.8839,US,Halifax,083,,,
39589,24589,Scottsburg,Virginia,VA,D,36.7862,-78.7866,US,Halifax,083,,,
39590,24592,'South Boston',Virginia,VA,D,36.6963,-78.9188,US,Halifax,083,,,
39591,24596,Turbeville,Virginia,VA,D,36.7717,-78.9221,US,'Halifax County',083,,,
39592,24597,'Vernon Hill',Virginia,VA,D,36.7853,-79.1095,US,Halifax,083,,,
39593,24598,Virgilina,Virginia,VA,D,36.6062,-78.7605,US,Halifax,083,,,
39594,23005,Ashland,Virginia,VA,D,37.7395,-77.4784,US,Hanover,085,,,
39595,23015,Beaverdam,Virginia,VA,D,37.9038,-77.6308,US,Hanover,085,,,
39596,23047,Doswell,Virginia,VA,D,37.8417,-77.5125,US,Hanover,085,,,
39597,23059,'Glen Allen',Virginia,VA,D,37.7284,-77.5544,US,Hanover,085,,,
39598,23069,Hanover,Virginia,VA,D,37.7701,-77.3216,US,Hanover,085,,,
39599,23111,Mechanicsville,Virginia,VA,D,37.6281,-77.3395,US,Hanover,085,,,
39600,23116,Mechanicsville,Virginia,VA,D,37.6691,-77.3294,US,Hanover,085,,,
39601,23146,Rockville,Virginia,VA,D,37.7337,-77.7,US,Hanover,085,,,
39602,23162,Studley,Virginia,VA,D,37.7722,-77.4526,US,Hanover,085,,,
39603,23192,Montpelier,Virginia,VA,D,37.8177,-77.6924,US,Hanover,085,,,
39604,23058,'Glen Allen',Virginia,VA,D,37.5313,-77.4161,US,Henrico,087,,,
39605,23060,'Glen Allen',Virginia,VA,D,37.6628,-77.534,US,Henrico,087,,,
39606,23075,'Highland Springs',Virginia,VA,D,37.5437,-77.3226,US,Henrico,087,,,
39607,23150,Sandston,Virginia,VA,D,37.5157,-77.2758,US,Henrico,087,,,
39608,23226,Richmond,Virginia,VA,D,37.5825,-77.5197,US,Henrico,087,,,
39609,23227,Richmond,Virginia,VA,D,37.6247,-77.4351,US,Henrico,087,,,
39610,23228,Richmond,Virginia,VA,D,37.625,-77.4959,US,Henrico,087,,,
39611,23229,Richmond,Virginia,VA,D,37.5957,-77.5704,US,Henrico,087,,,
39612,23230,Richmond,Virginia,VA,D,37.5921,-77.4952,US,Henrico,087,,,
39613,23231,Richmond,Virginia,VA,D,37.4915,-77.368,US,Henrico,087,,,
39614,23233,Richmond,Virginia,VA,D,37.6455,-77.6266,US,Henrico,087,,,
39615,23242,Richmond,Virginia,VA,D,37.5313,-77.4161,US,Henrico,087,,,
39616,23250,Richmond,Virginia,VA,D,37.5075,-77.3329,US,Henrico,087,,,
39617,23255,Richmond,Virginia,VA,D,37.5313,-77.4161,US,Henrico,087,,,
39618,23280,Richmond,Virginia,VA,D,37.6376,-77.4684,US,Henrico,087,,,
39619,23288,Richmond,Virginia,VA,D,37.5313,-77.4161,US,Henrico,087,,,
39620,23289,Richmond,Virginia,VA,D,37.5313,-77.4161,US,Henrico,087,,,
39621,23294,Richmond,Virginia,VA,D,37.6329,-77.5451,US,Henrico,087,,,
39622,24054,Axton,Virginia,VA,D,36.6548,-79.7396,US,Henry,089,,,
39623,24055,Bassett,Virginia,VA,D,36.7534,-80.0055,US,Henry,089,,,
39624,24078,Collinsville,Virginia,VA,D,36.7238,-79.9142,US,Henry,089,,,
39625,24089,Fieldale,Virginia,VA,D,36.7064,-79.9652,US,Henry,089,,,
39626,24148,Ridgeway,Virginia,VA,D,36.5874,-79.8686,US,Henry,089,,,
39627,24165,Spencer,Virginia,VA,D,36.5968,-80.0373,US,Henry,089,,,
39628,24168,Stanleytown,Virginia,VA,D,36.7348,-79.9465,US,Henry,089,,,
39629,24413,'Blue Grass',Virginia,VA,D,38.5152,-79.5613,US,Highland,091,,,
39630,24433,'Doe Hill',Virginia,VA,D,38.4207,-79.4629,US,Highland,091,,,
39631,24442,'Head Waters',Virginia,VA,D,38.2946,-79.4353,US,Highland,091,,,
39632,24458,'Mc Dowell',Virginia,VA,D,38.3266,-79.4988,US,Highland,091,,,
39633,24465,Monterey,Virginia,VA,D,38.4058,-79.5941,US,Highland,091,,,
39634,24468,Mustoe,Virginia,VA,D,38.386,-79.5592,US,Highland,091,,,
39635,23304,'Battery Park',Virginia,VA,D,36.9898,-76.5723,US,Isle of Wight,093,,,
39636,23314,Carrollton,Virginia,VA,D,36.955,-76.543,US,Isle of Wight,093,,,
39637,23315,Carrsville,Virginia,VA,D,36.7454,-76.8365,US,Isle of Wight,093,,,
39638,23397,Isle Of Wight,Virginia,VA,D,36.8989,-76.6877,US,Isle of Wight,093,,,
