ApplNo	ApplType	SponsorApplicant	MostRecentLabelAvailableFlag	CurrentPatentFlag	ActionType	Chemical_Type	Ther_Potential	Orphan_Code
083528	A    	MYLAN                                             	False	False	AP			
083531	A    	WATSON LABS                                       	False	False	AP			
083532	A    	WATSON LABS                                       	False	False	AP			
083533	A    	WATSON LABS                                       	False	False	AP			
083534	A    	WATSON LABS                                       	False	False	AP			
083535	A    	WATSON LABS                                       	False	False	AP			
083536	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083538	A    	HALSEY                                            	False	False	AP			
083544	A    	MK LABS                                           	False	False	AP			
083546	A    	WATSON LABS                                       	False	False	AP			
083547	A    	WATSON LABS                                       	False	False	AP			
083549	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083551	A    	WATSON LABS                                       	False	False	AP			
083553	A    	PANRAY                                            	False	False	AP			
083554	A    	ALRA                                              	False	False	AP			
083557	A    	LANNETT                                           	False	False	AP			
083559	A    	GRAHAM CHEM                                       	False	False	AP			
083560	A    	SANDOZ                                            	False	False	AP			
083561	A    	SANDOZ                                            	False	False	AP			
083563	A    	TEVA                                              	False	False	AP			
083564	A    	TEVA                                              	False	False	AP			
083567	A    	WEST WARD                                         	False	False	AP			
083568	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083570	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083571	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083572	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083573	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083574	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083575	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083576	A    	KEY PHARMS                                        	False	False	AP			
083583	A    	HALSEY                                            	False	False	AP			
083590	A    	TAYLOR                                            	False	False	AP			
083593	A    	WATSON LABS                                       	False	False	AP			
083595	A    	WATSON LABS                                       	False	False	AP			
083597	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083598	A    	HALSEY                                            	False	False	AP			
083603	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083604	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083605	A    	WATSON LABS                                       	False	False	AP			
083606	A    	SOLVAY                                            	False	False	AP			
083607	A    	IMPAX LABS                                        	False	False	AP			
083610	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083613	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083618	A    	MYLAN                                             	False	False	AP			
083622	A    	ELKINS SINN                                       	False	False	AP			
083625	A    	PARKE DAVIS                                       	False	False	AP			
083626	A    	PARKE DAVIS                                       	False	False	AP			
083627	A    	WATSON LABS                                       	False	False	AP			
083629	A    	HALSEY                                            	False	False	AP			
083632	A    	HALSEY                                            	False	False	AP			
083633	A    	MUTUAL PHARM                                      	False	False	AP			
083634	A    	NEXGEN PHARMA INC                                 	False	False	AP			
083639	A    	ROCHE                                             	False	False	AP			
083640	A    	ROXANE                                            	False	False	AP			
083643	A    	CARNRICK                                          	False	False	AP			
083644	A    	BARR                                              	False	False	AP			
083654	A    	WATSON LABS                                       	False	False	AP			
083655	A    	FERNDALE LABS                                     	False	False	AP			
083658	A    	PVT FORM                                          	False	False	AP			
083665	A    	WHARTON LABS                                      	False	False	AP			
083666	A    	WATSON LABS                                       	False	False	AP			
083667	A    	WATSON LABS                                       	False	False	AP			
083674	A    	BUNDY                                             	False	False	AP			
083675	A    	BUNDY                                             	False	False	AP			
083676	A    	BUNDY                                             	False	False	AP			
083677	A    	WEST WARD                                         	False	False	AP			
083682	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083684	A    	BARR                                              	False	False	AP			
083686	A    	BARR                                              	False	False	AP			
083687	A    	BARR                                              	False	False	AP			
083688	A    	SANDOZ                                            	False	False	AP			
083689	A    	MYLAN                                             	False	False	AP			
083693	A    	LANNETT                                           	False	False	AP			
083702	A    	WATSON LABS                                       	False	False	AP			
083706	A    	MYLAN                                             	False	False	AP			
083711	A    	WATSON LABS                                       	False	False	AP			
083712	A    	WATSON LABS                                       	False	False	AP			
083714	A    	WATSON LABS                                       	False	False	AP			
083718	A    	WEST WARD                                         	False	False	AP			
083720	A    	IMPAX LABS                                        	False	False	AP			
083722	A    	INTL MEDICATION                                   	False	False	AP			
083724	A    	INTL MEDICATION                                   	False	False	AP			
083729	A    	TEVA                                              	False	False	AP			
083733	A    	BEL MAR                                           	False	False	AP			
083734	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083735	A    	TEVA                                              	False	False	AP			
083738	A    	BEL MAR                                           	False	False	AP			
083739	A    	BEL MAR                                           	False	False	AP			
083740	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083741	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083742	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083743	A    	LANNETT                                           	False	False	AP			
083745	A    	SANDOZ                                            	False	False	AP			
083750	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083753	A    	PHARMERAL                                         	False	False	AP			
083754	A    	FOREST PHARMS                                     	False	False	AP			
083759	A    	WATSON LABS                                       	False	False	AP			
083760	A    	WATSON LABS                                       	False	False	AP			
083764	A    	WATSON LABS                                       	False	False	AP			
083765	A    	PVT FORM                                          	False	False	AP			
083767	A    	WATSON LABS                                       	False	False	AP			
083770	A    	WATSON LABS                                       	False	False	AP			
083771	A    	DELL LABS                                         	False	False	AP			
083772	A    	DELL LABS                                         	False	False	AP			
083775	A    	DELL LABS                                         	False	False	AP			
083778	A    	FERNDALE LABS                                     	False	False	AP			
083784	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083786	A    	WARNER CHILCOTT                                   	False	False	AP			
083787	A    	WEST WARD                                         	False	False	AP			
083789	A    	SHIRE                                             	False	False	AP			
083790	A    	NUMARK                                            	False	False	AP			
083791	A    	SHIRE                                             	False	False	AP			
083795	A    	WATSON LABS                                       	False	False	AP			
083797	A    	WATSON LABS                                       	False	False	AP			
083799	A    	ROXANE                                            	False	False	AP			
083804	A    	USL PHARMA                                        	False	False	AP			
083805	A    	USL PHARMA                                        	False	False	AP			
083806	A    	PHOENIX LABS NY                                   	False	False	AP			
083807	A    	PHOENIX LABS NY                                   	False	False	AP			
083808	A    	CONTRACT PHARMACAL                                	False	False	AP			
083809	A    	WHITEWORTH TOWN PLSN                              	False	False	AP			
083820	A    	WATSON LABS                                       	False	False	AP			
083821	A    	WATSON LABS                                       	False	False	AP			
083823	A    	SANOFI AVENTIS US                                 	False	False	AP			
083827	A    	ALRA                                              	False	False	AP			
083830	A    	WHITEWORTH TOWN PLSN                              	False	False	AP			
083834	A    	SCHERING                                          	False	False	AP			
083836	A    	PVT FORM                                          	False	False	AP			
083838	A    	HOSPIRA                                           	False	False	AP			
083847	A    	WATSON LABS                                       	False	False	AP			
083855	A    	WATSON LABS                                       	False	False	AP			
083856	A    	SOLVAY                                            	False	False	AP			
083857	A    	SOLVAY                                            	False	False	AP			
083858	A    	MARSHALL PHARMA                                   	False	False	AP			
083862	A    	WEST WARD                                         	False	False	AP			
083867	A    	TABLICAPS                                         	False	False	AP			
083870	A    	SANDOZ                                            	False	False	AP			
083871	A    	HALSEY                                            	False	False	AP			
083872	A    	HALSEY                                            	False	False	AP			
083877	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
083879	A    	WARNER CHILCOTT                                   	False	False	AP			
083889	A    	TEVA                                              	False	False	AP			
083891	A    	HALSEY                                            	False	False	AP			
083892	A    	ALLERGAN HERBERT                                  	False	False	AP			
083896	A    	SOLVAY                                            	False	False	AP			
083897	A    	SOLVAY                                            	False	False	AP			
083898	A    	SOLVAY                                            	False	False	AP			
083899	A    	SANDOZ                                            	False	False	AP			
083900	N	SMITH KLINE & FRENCH	False	False	AP			
083901	A    	LANNETT                                           	False	False	AP			
083902	A    	GLAXOSMITHKLINE                                   	False	False	AP			
083903	A    	LANNETT                                           	False	False	AP			
083914	A    	HOSPIRA                                           	False	False	AP			
083919	A    	MEDPOINTE PHARM HLC                               	False	False	AP			
083921	A    	FOREST LABS                                       	False	False	AP			
083922	A    	TG UNITED LABS                                    	False	False	AP			
083923	A    	TG UNITED LABS                                    	False	False	AP			
083925	A    	SOLVAY                                            	False	False	AP			
083930	A    	HALSEY                                            	False	False	AP			
083937	A    	WARNER CHILCOTT                                   	False	False	AP			
083938	A    	WARNER CHILCOTT                                   	False	False	AP			
083939	A    	WARNER CHILCOTT                                   	False	False	AP			
083941	A    	FERNDALE LABS                                     	False	False	AP			
083943	A    	APOTHECON                                         	False	False	AP			
083944	A    	APOTHECON                                         	False	False	AP			
083947	A    	PHARMACIA AND UPJOHN                              	False	False	AP			
083948	A    	BANNER PHARMACAPS                                 	False	False	AP			
083951	A    	GLAXOSMITHKLINE                                   	False	False	AP			
083953	A    	HEATHER                                           	False	False	AP			
083955	A    	AKORN                                             	False	False	AP			
083963	A    	VINTAGE PHARMS                                    	False	False	AP			
083965	A    	TG UNITED LABS                                    	False	False	AP			
083967	A    	IMPAX LABS                                        	False	False	AP			
083972	A    	MUTUAL PHARM                                      	False	False	AP			
083973	A    	BANNER PHARMACAPS                                 	False	False	AP			
083976	A    	VALEANT PHARM INTL                                	False	False	AP			
083978	A    	MYLAN                                             	False	False	AP			
083981	A    	BANNER PHARMACAPS                                 	False	False	AP			
083982	A    	MUTUAL PHARM                                      	False	False	AP			
083989	A    	HEATHER                                           	False	False	AP			
083993	A    	SOLVAY                                            	False	False	AP			
083997	A    	ALTANA                                            	False	False	AP			
083999	A    	BARR                                              	False	False	AP			
084001	A    	FERNDALE LABS                                     	False	False	AP			
084003	A    	PUREPAC PHARM                                     	False	False	AP			
084013	A    	MUTUAL PHARM                                      	False	False	AP			
084014	A    	SANDOZ                                            	False	False	AP			
084015	A    	ALLERGAN                                          	False	False	AP			
084020	A    	PUREPAC PHARM                                     	False	False	AP			
084026	A    	WATSON LABS                                       	False	False	AP			
084027	A    	TABLICAPS                                         	False	False	AP			
084029	A    	IMPAX LABS                                        	False	False	AP			
084030	A    	FERNDALE LABS                                     	False	False	AP			
084031	A    	BARR                                              	False	False	AP			
084035	A    	SOLVAY                                            	False	False	AP			
084040	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084041	A    	SANDOZ                                            	False	False	AP			
084048	A    	SEPTODONT                                         	False	False	AP			
084050	A    	NEXGEN PHARMA INC                                 	False	False	AP			
084051	A    	SHIRE                                             	False	False	AP			
084053	A    	VITARINE                                          	False	False	AP			
084055	A    	VALEANT PHARM INTL                                	False	False	AP			
084059	A    	G AND W LABS                                      	False	False	AP			
084060	A    	GLAXOSMITHKLINE                                   	False	False	AP			
084072	A    	WATSON LABS                                       	False	False	AP			
084074	A    	LANNETT                                           	False	False	AP			
084075	A    	ABBOTT                                            	False	False	AP			
084080	A    	TABLICAPS                                         	False	False	AP			
084081	A    	MUTUAL PHARM                                      	False	False	AP			
084084	A    	MUTUAL PHARM                                      	False	False	AP			
084085	A    	WHITEWORTH TOWN PLSN                              	False	False	AP			
084086	A    	MUTUAL PHARM                                      	False	False	AP			
084088	N    	LANNETT                                           	False	False	AP			
084092	A    	SANDOZ                                            	False	False	AP			
084093	A    	OAK PHARMS                                        	False	False	AP			
084094	A    	INTL MEDICATION                                   	False	False	AP			
084095	A    	OAK PHARMS                                        	False	False	AP			
084100	A    	LILLY                                             	False	False	AP			
084106	A    	MUTUAL PHARM                                      	False	False	AP			
084107	A    	MUTUAL PHARM                                      	False	False	AP			
084108	A    	ALCON LABS INC                                    	False	False	AP			
084109	A    	ALCON                                             	False	False	AP			
084110	A    	ALCON                                             	False	False	AP			
084112	A    	USL PHARMA                                        	False	False	AP			
084113	A    	USL PHARMA                                        	False	False	AP			
084114	A    	USL PHARMA                                        	False	False	AP			
084115	A    	USL PHARMA                                        	False	False	AP			
084122	A    	ROXANE                                            	False	False	AP			
084125	A    	PUREPAC PHARM                                     	False	False	AP			
084133	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084134	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084135	A    	HEATHER                                           	False	False	AP			
084138	A    	KV PHARM                                          	False	False	AP			
084141	A    	KV PHARM                                          	False	False	AP			
084143	A    	SOLA BARNES HIND                                  	False	False	AP			
084144	A    	SOLA BARNES HIND                                  	False	False	AP			
084145	A    	SOLA BARNES HIND                                  	False	False	AP			
084146	A    	SOLA BARNES HIND                                  	False	False	AP			
084147	A    	SOLA BARNES HIND                                  	False	False	AP			
084148	A    	SOLA BARNES HIND                                  	False	False	AP			
084149	A    	SOLA BARNES HIND                                  	False	False	AP			
084150	A    	SOLA BARNES HIND                                  	False	False	AP			
084151	A    	SOLA BARNES HIND                                  	False	False	AP			
084153	A    	IVC INDS                                          	False	False	AP			
084156	A    	PARKE DAVIS                                       	False	False	AP			
084158	A    	PHARMERAL                                         	False	False	AP			
084160	A    	ABBOTT                                            	False	False	AP			
084166	A    	ABBOTT                                            	False	False	AP			
084168	A    	SOLA BARNES HIND                                  	False	False	AP			
084169	A    	SOLA BARNES HIND                                  	False	False	AP			
084170	A    	SOLA BARNES HIND                                  	False	False	AP			
084171	A    	SOLA BARNES HIND                                  	False	False	AP			
084172	A    	SOLA BARNES HIND                                  	False	False	AP			
084173	A    	SOLA BARNES HIND                                  	False	False	AP			
084176	A    	SANDOZ                                            	False	False	AP			
084177	A    	BARR                                              	False	False	AP			
084181	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084188	A    	GLENWOOD                                          	False	False	AP			
084204	A    	MUTUAL PHARM                                      	False	False	AP			
084211	A    	MYLAN                                             	False	False	AP			
084214	A    	IMPAX LABS                                        	False	False	AP			
084215	A    	ROCHE PALO                                        	False	False	AP			
084217	A    	MYLAN                                             	False	False	AP			
084218	A    	REED AND CARNRICK                                 	False	False	AP			
084219	A    	REED AND CARNRICK                                 	False	False	AP			
084220	A    	NEXGEN PHARMA INC                                 	False	False	AP			
084222	A    	ABBOTT                                            	False	False	AP			
084223	A    	ABBOTT                                            	False	False	AP			
084225	A    	BARR                                              	False	False	AP			
084230	A    	BARR                                              	False	False	AP			
084231	A    	PURACAP PHARM                                     	False	False	AP			
084233	A    	SANDOZ                                            	False	False	AP			
084234	A    	SANDOZ                                            	False	False	AP			
084236	A    	KV PHARM                                          	False	False	AP			
084237	A    	TABLICAPS                                         	False	False	AP			
084238	A    	NEXGEN PHARMA INC                                 	False	False	AP			
084241	A    	PARKE DAVIS                                       	False	False	AP			
084243	A    	PARKE DAVIS                                       	False	False	AP			
084244	A    	PARKE DAVIS                                       	False	False	AP			
084246	A    	EVERYLIFE                                         	False	False	AP			
084247	A    	PUREPAC PHARM                                     	False	False	AP			
084252	A    	WATSON LABS                                       	False	False	AP			
084259	A    	MYLAN                                             	False	False	AP			
084264	A    	WEST WARD                                         	False	False	AP			
084267	A    	BARR                                              	False	False	AP			
084268	A    	BARR                                              	False	False	AP			
084270	A    	WATSON LABS                                       	False	False	AP			
084272	A    	SANDOZ                                            	False	False	AP			
084274	A    	WATSON LABS                                       	False	False	AP			
084275	A    	LANNETT                                           	False	False	AP			
084276	A    	WATSON LABS                                       	False	False	AP			
084277	A    	WATSON LABS                                       	False	False	AP			
084279	A    	WATSON LABS                                       	False	False	AP			
084280	A    	WATSON LABS                                       	False	False	AP			
084282	A    	HIKMA MAPLE                                       	False	False	AP			
084283	A    	ROXANE                                            	False	False	AP			
084285	A    	LANNETT                                           	False	False	AP			
084286	A    	BARR                                              	False	False	AP			
084287	A    	IMPAX LABS                                        	False	False	AP			
084290	A    	ABRAXIS PHARM                                     	False	False	AP			
084291	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084292	A    	SANDOZ                                            	False	False	AP			
084294	A    	SANDOZ                                            	False	False	AP			
084300	A    	ALCON                                             	False	False	AP			
084301	A    	TEVA                                              	False	False	AP			
084303	A    	WATSON LABS                                       	False	False	AP			
084305	A    	ALCON                                             	False	False	AP			
084306	A    	ALCON                                             	False	False	AP			
084307	A    	HIKMA MAPLE                                       	False	False	AP			
084310	A    	IMPAX LABS                                        	False	False	AP			
084312	A    	KV PHARM                                          	False	False	AP			
084315	A    	WATSON LABS                                       	False	False	AP			
084316	A    	WYETH AYERST                                      	False	False	AP			
084318	A    	BARR                                              	False	False	AP			
084319	A    	BARR                                              	False	False	AP			
084320	A    	BARR                                              	False	False	AP			
084321	A    	BEECHAM                                           	False	False	AP			
084323	A    	MYLAN                                             	False	False	AP			
084324	A    	LANNETT                                           	False	False	AP			
084325	A    	LANNETT                                           	False	False	AP			
084326	A    	WATSON LABS                                       	False	False	AP			
084327	A    	WHITEWORTH TOWN PLSN                              	False	False	AP			
084329	A    	HEATHER                                           	False	False	AP			
084331	A    	WEST WARD                                         	False	False	AP			
084332	A    	ROXANE                                            	False	False	AP			
084339	A    	SANDOZ                                            	False	False	AP			
084340	A    	IMPAX LABS                                        	False	False	AP			
084341	A    	HEATHER                                           	False	False	AP			
084342	A    	CENT PHARMS                                       	False	False	AP			
084343	A    	APOTHECON                                         	False	False	AP			
084349	A    	PARKE DAVIS                                       	False	False	AP			
084351	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084353	A    	SANDOZ                                            	False	False	AP			
084355	A    	WATSON LABS                                       	False	False	AP			
084357	A    	WATSON LABS                                       	False	False	AP			
084360	A    	WHITEWORTH TOWN PLSN                              	False	False	AP			
084361	A    	WATSON LABS                                       	False	False	AP			
084362	A    	WATSON LABS                                       	False	False	AP			
084363	A    	WATSON LABS                                       	False	False	AP			
084364	A    	WATSON LABS                                       	False	False	AP			
084369	A    	SOLVAY                                            	False	False	AP			
084378	A    	SANDOZ                                            	False	False	AP			
084379	A    	SANDOZ                                            	False	False	AP			
084382	A    	BUNDY                                             	False	False	AP			
084383	A    	SANDOZ                                            	False	False	AP			
084384	A    	SANDOZ                                            	False	False	AP			
084385	A    	PHARMERAL                                         	False	False	AP			
084386	A    	WYETH AYERST                                      	False	False	AP			
084388	A    	MYLAN                                             	False	False	AP			
084393	A    	LANNETT                                           	False	False	AP			
084394	A    	ACTAVIS MID ATLANTIC                              	False	False	AP			
084398	A    	USL PHARMA                                        	False	False	AP			
084399	A    	USL PHARMA                                        	False	False	AP			
084401	A    	WATSON LABS                                       	False	False	AP			
084402	A    	WATSON LABS                                       	False	False	AP			
084403	A    	WATSON LABS                                       	False	False	AP			
084406	A    	MYLAN                                             	False	False	AP			
084408	A    	WATSON LABS                                       	False	False	AP			
084411	A    	ABBOTT                                            	False	False	AP			
084412	A    	ABBOTT                                            	False	False	AP			
084413	A    	ABBOTT                                            	False	False	AP			
084414	A    	ABBOTT                                            	False	False	AP			
084415	A    	ABBOTT                                            	False	False	AP			
084417	A    	HEATHER                                           	False	False	AP			
084422	A    	ANABOLIC                                          	False	False	AP			
084423	A    	PARKE DAVIS                                       	False	False	AP			
084426	A    	BARR                                              	False	False	AP			
084427	A    	PFIZER PHARMS                                     	False	False	AP			
084428	A    	TABLICAPS                                         	False	False	AP			
084435	A    	SOLVAY                                            	False	False	AP			
084436	A    	SOLVAY                                            	False	False	AP			
084437	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084438	A    	PHARMAVITE                                        	False	False	AP			
084439	A    	EVERYLIFE                                         	False	False	AP			
084440	A    	EVERYLIFE                                         	False	False	AP			
084441	A    	WATSON LABS                                       	False	False	AP			
084442	A    	WATSON LABS                                       	False	False	AP			
084443	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084444	A    	ROBINS AH                                         	False	False	AP			
084445	A    	ROBINS AH                                         	False	False	AP			
084446	A    	ROBINS AH                                         	False	False	AP			
084448	A    	SOLVAY                                            	False	False	AP			
084449	A    	SOLVAY                                            	False	False	AP			
084457	A    	WATSON LABS                                       	False	False	AP			
084463	A    	BANNER PHARMACAPS                                 	False	False	AP			
084466	A    	WATSON LABS                                       	False	False	AP			
084467	A    	WATSON LABS                                       	False	False	AP			
084468	A    	BARR                                              	False	False	AP			
084469	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084471	A    	PURACAP PHARM                                     	False	False	AP			
084472	A    	SANDOZ                                            	False	False	AP			
084476	A    	BAYER PHARMS                                      	False	False	AP			
084479	A    	ALPHARMA US PHARMS                                	False	False	AP			
084486	A    	MUTUAL PHARM                                      	False	False	AP			
084487	A    	USL PHARMA                                        	False	False	AP			
084488	A    	MUTUAL PHARM                                      	False	False	AP			
084492	A    	AKORN                                             	False	False	AP			
084493	A    	AKORN                                             	False	False	AP			
084498	A    	WATSON LABS                                       	False	False	AP			
084499	A    	BRISTOL MYERS SQUIBB                              	False	False	AP			
084500	A    	BRISTOL MYERS SQUIBB                              	False	False	AP			
084503	A    	WATSON LABS                                       	False	False	AP			
084504	A    	WATSON LABS                                       	False	False	AP			
084505	A    	MUTUAL PHARM                                      	False	False	AP			
084506	A    	MUTUAL PHARM                                      	False	False	AP			
084510	A    	WATSON LABS                                       	False	False	AP			
084514	A    	SAVAGE LABS                                       	False	False	AP			
084517	A    	WATSON LABS                                       	False	False	AP			
084524	A    	HEATHER                                           	False	False	AP			
084530	A    	VALE                                              	False	False	AP			
084531	A    	VALE                                              	False	False	AP			
084533	A    	PAL PAK                                           	False	False	AP			
084535	A    	LANNETT                                           	False	False	AP			
084536	A    	ROXANE                                            	False	False	AP			
084539	A    	ABBOTT                                            	False	False	AP			
084540	A    	WEST WARD                                         	False	False	AP			
084541	A    	IMPAX LABS                                        	False	False	AP			
084542	A    	PERRIGO                                           	False	False	AP			
084543	A    	PERRIGO                                           	False	False	AP			
084546	A    	PERRIGO                                           	False	False	AP			
084547	A    	PERRIGO                                           	False	False	AP			
084549	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084551	A    	WHITEWORTH TOWN PLSN                              	False	False	AP			
084552	A    	PANRAY                                            	False	False	AP			
084553	A    	ALRA                                              	False	False	AP			
084554	A    	MUTUAL PHARM                                      	False	False	AP			
084555	A    	MUTUAL PHARM                                      	False	False	AP			
084557	A    	MUTUAL PHARM                                      	False	False	AP			
084559	A    	PANRAY                                            	False	False	AP			
084560	A    	PERRIGO                                           	False	False	AP			
084561	A    	PERRIGO                                           	False	False	AP			
084563	A    	VALEANT PHARM INTL                                	False	False	AP			
084566	A    	MEDA PHARMS                                       	False	False	AP			
084568	A    	ABRAXIS PHARM                                     	False	False	AP			
084573	A    	SOLVAY                                            	False	False	AP			
084574	A    	IMPAX LABS                                        	False	False	AP			
084575	A    	IMPAX LABS                                        	False	False	AP			
084576	A    	IMPAX LABS                                        	False	False	AP			
084577	A    	IMPAX LABS                                        	False	False	AP			
084578	A    	LANNETT                                           	False	False	AP			
084579	A    	BARR                                              	False	False	AP			
084580	A    	BARR                                              	False	False	AP			
084581	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084588	A    	LANNETT                                           	False	False	AP			
084589	A    	NEXGEN PHARMA INC                                 	False	False	AP			
084590	A    	ANABOLIC                                          	False	False	AP			
084591	A    	WATSON LABS                                       	False	False	AP			
084595	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084598	A    	PARKE DAVIS                                       	False	False	AP			
084600	A    	MUTUAL PHARM                                      	False	False	AP			
084601	A    	MYLAN                                             	False	False	AP			
084603	A    	ROXANE                                            	False	False	AP			
084604	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084606	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084610	A    	ROXANE                                            	False	False	AP			
084611	A    	ROXANE                                            	False	False	AP			
084612	A    	ROXANE                                            	False	False	AP			
084613	A    	ROXANE                                            	False	False	AP			
084614	A    	ROXANE                                            	False	False	AP			
084615	A    	SANDOZ                                            	False	False	AP			
084616	A    	SANDOZ                                            	False	False	AP			
084617	A    	SANDOZ                                            	False	False	AP			
084623	A    	USL PHARMA                                        	False	False	AP			
084625	A    	HIKMA MAPLE                                       	False	False	AP			
084626	A    	ELKINS SINN                                       	False	False	AP			
084627	A    	PHARMAVITE                                        	False	False	AP			
084629	A    	BEL MAR                                           	False	False	AP			
084631	A    	SANDOZ                                            	False	False	AP			
084632	A    	TABLICAPS                                         	False	False	AP			
084634	A    	MUTUAL PHARM                                      	False	False	AP			
084639	A    	RACHELLE                                          	False	False	AP			
084640	A    	USL PHARMA                                        	False	False	AP			
084642	A    	WEST WARD                                         	False	False	AP			
084644	A    	USL PHARMA                                        	False	False	AP			
084645	A    	USL PHARMA                                        	False	False	AP			
084648	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084649	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084652	A    	BANNER PHARMACAPS                                 	False	False	AP			
084655	A    	SCHWARZ PHARMA                                    	False	False	AP			
084656	A    	ROXANE                                            	False	False	AP			
084657	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084658	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084659	A    	ROXANE                                            	False	False	AP			
084662	A    	PHARMAVITE                                        	False	False	AP			
084663	A    	PHARMAVITE                                        	False	False	AP			
084667	A    	ROXANE                                            	False	False	AP			
084669	A    	SANDOZ                                            	False	False	AP			
084674	A    	HALSEY                                            	False	False	AP			
084675	A    	HEATHER                                           	False	False	AP			
084676	A    	HALSEY                                            	False	False	AP			
084677	A    	HALSEY                                            	False	False	AP			
084678	A    	SANDOZ                                            	False	False	AP			
084679	A    	SANDOZ                                            	False	False	AP			
084685	A    	HALSEY                                            	False	False	AP			
084689	A    	IVAX SUB TEVA PHARMS                              	False	False	AP			
084696	A    	LANNETT                                           	False	False	AP			
084697	A    	NOVOCOL                                           	False	False	AP			
084698	A    	HEALTHPOINT                                       	False	False	AP			
084699	A    	PUREPAC PHARM                                     	False	False	AP			
084700	A    	ROXANE                                            	False	False	AP			
084702	A    	LANNETT                                           	False	False	AP			
084705	A    	ROXANE                                            	False	False	AP			
084706	A    	ROXANE                                            	False	False	AP			
084707	A    	ROXANE                                            	False	False	AP			
084708	A    	ROXANE                                            	False	False	AP			
084709	A    	ROXANE                                            	False	False	AP			
084710	A    	PHARMACIA AND UPJOHN                              	False	False	AP			
084712	A    	LANNETT                                           	False	False	AP			
084714	A    	ABC HOLDING                                       	False	False	AP			
084717	A    	CENT PHARMS                                       	False	False	AP			
084719	A    	HALSEY                                            	False	False	AP			
084720	A    	CARLISLE                                          	False	False	AP			
084721	A    	CARLISLE                                          	False	False	AP			
084723	A    	HALSEY                                            	False	False	AP			
084726	A    	ORTHO MCNEIL PHARM                                	False	False	AP			
084727	A    	PHARMATON                                         	False	False	AP			
084728	A    	PHARMATON                                         	False	False	AP			
084729	A    	PHARMATON                                         	False	False	AP			
084731	A    	SCHERER RP                                        	False	False	AP			
084732	A    	CARLISLE                                          	False	False	AP			
084735	A    	NOVARTIS                                          	False	False	AP			
084736	A    	PANRAY                                            	False	False	AP			
084737	A    	WATSON LABS                                       	False	False	AP			
084738	A    	WATSON LABS                                       	False	False	AP			
084739	A    	ROXANE                                            	False	False	AP			
084740	A    	INWOOD LABS                                       	False	False	AP			
084741	A    	INWOOD LABS                                       	False	False	AP			
084742	A    	INWOOD LABS                                       	False	False	AP			
084743	A    	INWOOD LABS                                       	False	False	AP			
084744	A    	PARKE DAVIS                                       	False	False	AP			
084747	A    	WATSON LABS                                       	False	False	AP			
084748	A    	WATSON LABS                                       	False	False	AP			
084751	A    	SAVAGE LABS                                       	False	False	AP			
084752	A    	BEL MAR                                           	False	False	AP			
084754	A    	STI PHARMA LLC                                    	False	False	AP			
084756	A    	LANNETT HOLDINGS INC                              	False	False	AP			
084762	A    	PARKE DAVIS                                       	False	False	AP			
084763	A    	MUTUAL PHARM                                      	False	False	AP			
084764	A    	MUTUAL PHARM                                      	False	False	AP			
